SCR,Surface,Control,Operation ID,Method,Path,Request DTO,Response DTO,Field,Type,Format,Required,Nullable,ReadOnly,WriteOnly,Enum/Limits,Default,Patch Semantics,Version Semantics,Permission,Capability/Relation,Stable Errors,UI State,Validation Message,Source
SCR-026,Редактор recurrence,Часовой пояс · TextBox,POST_api_v1_recurrence_series_id_preview,POST,/api/v1/recurrence-series/{id}/preview,RecurrencePreviewRequest,array<OccurrencePreview>,rule.timeZone,string,—,True,False,False,False,minLength=1; maxLength=64,—,full command payload,—,Task.Read,Task.Read,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;FILE_ACCESS_DENIED;FORBIDDEN;INVALID_CREDENTIALS;MALFORMED_JSON;OBJECT_NOT_VISIBLE;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED,"editable, required",Обязательное поле. Допустимо 1–64 символов.,dto_field_catalog.csv:RecurrenceSeriesCreate.timeZone; openapi.yaml operation POST_api_v1_recurrence_series_id_preview
SCR-026,Редактор recurrence,До даты · DatePicker,POST_api_v1_recurrence_series_id_preview,POST,/api/v1/recurrence-series/{id}/preview,RecurrencePreviewRequest,array<OccurrencePreview>,rule.untilDate,string|null,date,False,True,False,False,—,—,full command payload,—,Task.Read,Task.Read,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;FILE_ACCESS_DENIED;FORBIDDEN;INVALID_CREDENTIALS;MALFORMED_JSON;OBJECT_NOT_VISIBLE;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED,"editable, clearable-null",Укажите корректную дату. Поле можно очистить явным значением null.,dto_field_catalog.csv:RecurrenceSeriesCreate.untilDate; openapi.yaml operation POST_api_v1_recurrence_series_id_preview
SCR-026,Редактор recurrence,Дни недели · Multi-select/list editor,POST_api_v1_recurrence_series_id_preview,POST,/api/v1/recurrence-series/{id}/preview,RecurrencePreviewRequest,array<OccurrencePreview>,rule.weekdays,array,—,False,False,False,False,maxItems=7; uniqueItems=true,—,full command payload,—,Task.Read,Task.Read,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;FILE_ACCESS_DENIED;FORBIDDEN;INVALID_CREDENTIALS;MALFORMED_JSON;OBJECT_NOT_VISIBLE;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED,editable,Не более 7 значений.,dto_field_catalog.csv:RecurrenceSeriesCreate.weekdays; openapi.yaml operation POST_api_v1_recurrence_series_id_preview
SCR-026,Редактор recurrence,Начало UTC · Read-only value,POST_api_v1_recurrence_series_id_preview,POST,/api/v1/recurrence-series/{id}/preview,RecurrencePreviewRequest,array<OccurrencePreview>,startAtUtc,string|null,date-time,False,True,True,False,—,—,response-only,—,Task.Read,Task.Read,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;FILE_ACCESS_DENIED;FORBIDDEN;INVALID_CREDENTIALS;MALFORMED_JSON;OBJECT_NOT_VISIBLE;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED,"read-only, clearable-null",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:OccurrencePreview.startAtUtc; openapi.yaml operation POST_api_v1_recurrence_series_id_preview
SCR-026,Редактор recurrence,Версия объекта · Hidden concurrency token,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,If-Match,header,ETag,True,False,True,False,current server ETag,—,must accompany versioned write,missing→428 PRECONDITION_REQUIRED; stale→412 VERSION_CONFLICT; domain conflict→409,Task.ManageRecurrence,series,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,"conflict guard, refresh/rebase required","Данные изменились на сервере. Обновите карточку, сравните изменения и повторите сохранение.",openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey: If-Match parameter and x-if-match-target
SCR-026,Редактор recurrence,Создано · Read-only value,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,createdAt,string,date-time,False,False,True,False,—,—,response-only,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,read-only,Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:RecurrenceOccurrence.createdAt; openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey
SCR-026,Редактор recurrence,Версия серии · Hidden concurrency token,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,expectedSeriesVersion,integer,int64,True,False,True,False,min=1; minimum=1,—,full command payload,aggregate version or expected version,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,"read-only, required, conflict guard",Обязательное поле. Значение должно быть в диапазоне 1–+∞.,dto_field_catalog.csv:SkipOccurrenceRequest.expectedSeriesVersion; openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey
SCR-026,Редактор recurrence,Причина · Multiline text,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,reason,string|null,—,False,True,False,False,maxLength=2000,—,full command payload,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,"editable, clearable-null",Не более 2000 символов. Поле можно очистить явным значением null.,dto_field_catalog.csv:SkipOccurrenceRequest.reason; openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey
SCR-026,Редактор recurrence,Статус · Read-only value,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,status,string,—,True,False,True,False,"enum=[""planned"", ""generated"", ""skipped"", ""cancelled""]",—,response-only,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,"read-only, required, lifecycle-aware",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:RecurrenceOccurrence.status; openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey
SCR-026,Редактор recurrence,Изменено · Read-only value,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,updatedAt,string,date-time,False,False,True,False,—,—,response-only,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,read-only,Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:RecurrenceOccurrence.updatedAt; openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey
SCR-026,Редактор recurrence,Версия · Hidden concurrency token,POST_api_v1_recurrence_series_id_skip_occurrenceKey,POST,/api/v1/recurrence-series/{id}/skip/{occurrenceKey},SkipOccurrenceRequest,RecurrenceOccurrence,version,integer,int64,True,False,True,False,min=1; minimum=1,—,response-only,aggregate version or expected version,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SYNC_SCOPE_CHANGED;VERSION_CONFLICT,"read-only, required, conflict guard",Не редактируется; значение отображается из ответа сервера.,dto_field_catalog.csv:RecurrenceOccurrence.version; openapi.yaml operation POST_api_v1_recurrence_series_id_skip_occurrenceKey
SCR-027,Scope изменения серии,Версия объекта · Hidden concurrency token,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,If-Match,header,ETag,True,False,True,False,current server ETag,—,must accompany versioned write,missing→428 PRECONDITION_REQUIRED; stale→412 VERSION_CONFLICT; domain conflict→409,Task.ManageRecurrence,series/task,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"conflict guard, refresh/rebase required","Данные изменились на сервере. Обновите карточку, сравните изменения и повторите сохранение.",openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change: If-Match parameter and x-if-match-target
SCR-027,Scope изменения серии,Версия задачи · Hidden concurrency token,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,expectedTaskVersion,integer,int64,True,False,True,False,min=1; minimum=1,—,full command payload,aggregate version or expected version,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"read-only, required, conflict guard",Обязательное поле. Значение должно быть в диапазоне 1–+∞.,dto_field_catalog.csv:RecurrenceScopedChange.expectedTaskVersion; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Изменения экземпляра · Structured sub-editor,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch,ref,—,True,False,False,False,—,—,full command payload,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, required",Обязательное поле.,dto_field_catalog.csv:RecurrenceScopedChange.patch; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Исполнители · Multi-select/list editor,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.assigneeIds,array,—,False,False,False,False,maxItems=100; uniqueItems=true,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Не более 100 значений.,dto_field_catalog.csv:TaskPatch.assigneeIds; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Автор · Entity picker,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.authorUserId,string,uuid,False,False,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Выберите существующий доступный объект.,dto_field_catalog.csv:TaskPatch.authorUserId; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Дедлайн · DateTimePicker,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.deadlineAt,string|null,date-time,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Укажите дату и время с корректным часовым поясом. Поле можно очистить явным значением null.,dto_field_catalog.csv:TaskPatch.deadlineAt; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Описание · Multiline text,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.description,string|null,—,False,True,False,False,maxLength=50000,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Не более 50000 символов. Поле можно очистить явным значением null.,dto_field_catalog.csv:TaskPatch.description; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Родительская задача · Entity picker,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.parentTaskId,string|null,uuid,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Выберите существующий доступный объект. Поле можно очистить явным значением null.,dto_field_catalog.csv:TaskPatch.parentTaskId; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Длительность · Numeric input,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.plannedDurationMinutes,integer|null,int32,False,True,False,False,min=1; max=10080; minimum=1; maximum=10080,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Значение должно быть в диапазоне 1–10080. Поле можно очистить явным значением null.,dto_field_catalog.csv:TaskPatch.plannedDurationMinutes; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Основной контрагент · Entity picker,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.primaryCounterpartyObjectId,string|null,uuid,False,True,False,False,—,—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, clearable-null, PATCH omitted≠null",Выберите существующий доступный объект. Поле можно очистить явным значением null.,dto_field_catalog.csv:TaskPatch.primaryCounterpartyObjectId; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
SCR-027,Scope изменения серии,Приоритет · ComboBox,POST_api_v1_recurrence_series_id_apply_change,POST,/api/v1/recurrence-series/{id}/apply-change,RecurrenceScopedChange,RecurrenceChangeResult,patch.priority,string,—,False,False,False,False,"enum=[""low"", ""normal"", ""high"", ""critical""]",—,omitted=unchanged; explicit null=clear when nullable,—,Task.ManageRecurrence,Task.ManageRecurrence,AUTHENTICATION_REQUIRED;CALENDAR_RANGE_TOO_LARGE;DEPENDENCY_CYCLE;DEVICE_REVOKED;DUPLICATE_RESOURCE;FILE_ACCESS_DENIED;FILE_NO_LOCATION;FORBIDDEN;IDEMPOTENCY_KEY_REUSED;INVALID_CREDENTIALS;INVALID_STATE_TRANSITION;MALFORMED_JSON;OBJECT_ARCHIVED;OBJECT_DELETED;OBJECT_NOT_VISIBLE;PRECONDITION_REQUIRED;RECURRENCE_OCCURRENCE_EXISTS;RECURRENCE_RULE_INVALID;REFRESH_TOKEN_REUSE;SEARCH_CURSOR_INVALID;SESSION_EXPIRED;SESSION_REVOKED;SUBTASK_DEPTH_EXCEEDED;SYNC_SCOPE_CHANGED;UNSAFE_FILE_TYPE;UNSAFE_PATH;VALIDATION_FAILED;VERSION_CONFLICT,"editable, PATCH omitted≠null",Выберите значение из списка.,dto_field_catalog.csv:TaskPatch.priority; openapi.yaml operation POST_api_v1_recurrence_series_id_apply_change
